,STATE,Year,PM2.5 (in ug/m3 LC)
66,Arkansas,1999.0,15.111595866819748
67,Arkansas,2000.0,14.44870486656201
68,Arkansas,2001.0,13.259550938337801
69,Arkansas,2002.0,11.818350268977882
70,Arkansas,2003.0,11.931461371393112
71,Arkansas,2004.0,11.541031855955678
72,Arkansas,2005.0,14.194478063540089
73,Arkansas,2006.0,11.766003683241253
74,Arkansas,2007.0,12.317769516728626
75,Arkansas,2008.0,11.06111308046792
76,Arkansas,2009.0,10.001453385324352
77,Arkansas,2010.0,11.363811863811863
78,Arkansas,2011.0,11.261970410221922
79,Arkansas,2012.0,10.054923076923076
80,Arkansas,2013.0,9.541351466213344
81,Arkansas,2014.0,9.239769329346434
82,Arkansas,2015.0,8.688873751135333
83,Arkansas,2016.0,8.498275035936752
84,Arkansas,2017.0,8.765773893431069
85,Arkansas,2018.0,8.729512735326688
86,Arkansas,2019.0,8.585545224006761
87,Arkansas,2020.0,6.9366492146596865
88,California,1999.0,16.790677463954175
89,California,2000.0,14.729574569033687
90,California,2001.0,14.962102210945996
91,California,2002.0,16.115942663995995
92,California,2003.0,13.716683738024944
93,California,2004.0,13.125144283263142
94,California,2005.0,12.470165019714745
95,California,2006.0,12.404878048780487
96,California,2007.0,12.970777138338532
97,California,2008.0,13.558975898790935
98,California,2009.0,11.886826868369088
99,California,2010.0,10.186502810166933
100,California,2011.0,11.523196071979955
101,California,2012.0,10.112497474010373
102,California,2013.0,10.81024030759372
103,California,2014.0,10.105528134254689
104,California,2015.0,9.846908493059457
105,California,2016.0,9.157176047517073
106,California,2017.0,10.318926324335296
107,California,2018.0,11.399396661134432
108,California,2019.0,7.828256399208789
109,California,2020.0,7.446363345081705
110,Colorado,1999.0,6.011484098939929
111,Colorado,2000.0,7.3707228116710874
112,Colorado,2001.0,7.7967712733856365
113,Colorado,2002.0,7.377557959814529
114,Colorado,2003.0,7.159929804036268
115,Colorado,2004.0,6.696475903614457
116,Colorado,2005.0,6.753722117710293
117,Colorado,2006.0,6.817698412698413
118,Colorado,2007.0,7.379916815210932
119,Colorado,2008.0,6.473346693386774
120,Colorado,2009.0,6.064141553773846
121,Colorado,2010.0,6.04932735426009
122,Colorado,2011.0,5.92007007007007
123,Colorado,2012.0,6.410961791831356
124,Colorado,2013.0,5.975306358381503
125,Colorado,2014.0,6.122612681436211
126,Colorado,2015.0,5.934512344598144
127,Colorado,2016.0,5.810685335298452
128,Colorado,2017.0,6.318917047500347
129,Colorado,2018.0,7.02175222629649
130,Colorado,2019.0,6.648296338187474
131,Colorado,2020.0,6.056674123788218
132,Connecticut,1999.0,13.27608535688006
133,Connecticut,2000.0,13.382337662337662
134,Connecticut,2001.0,13.721022993899577
135,Connecticut,2002.0,13.110022573363432
136,Connecticut,2003.0,12.893202293202293
137,Connecticut,2004.0,12.020872641509433
138,Connecticut,2005.0,12.825609756097561
139,Connecticut,2006.0,11.337384987893463
140,Connecticut,2007.0,11.014482231562859
141,Connecticut,2008.0,10.555539516420065
