,STATE,Year,PM10 (in ug/m3 SC)
765,Mississippi,1992,22.6875
766,Mississippi,1993,22.271099744245525
767,Mississippi,1994,20.945906432748536
768,Mississippi,1995,20.986880466472304
769,Mississippi,1996,20.064046579330423
770,Mississippi,1997,22.8727959697733
771,Mississippi,1998,23.16795865633075
772,Mississippi,1999,20.575875486381324
773,Mississippi,2000,21.51851851851852
774,Mississippi,2001,19.4004329004329
775,Mississippi,2002,13.527272727272727
776,Mississippi,2003,18.21212121212121
777,Mississippi,2004,18.70754716981132
778,Mississippi,2005,17.970588235294116
779,Mississippi,2006,22.236842105263158
780,Mississippi,2007,20.72
781,Mississippi,2010,19.069767441860463
782,Mississippi,2011,17.91588785046729
783,Mississippi,2012,17.377777777777776
784,Mississippi,2013,19.46808510638298
785,Mississippi,2014,17.58823529411765
786,Mississippi,2015,18.91919191919192
787,Mississippi,2016,17.10185185185185
788,Mississippi,2017,15.63265306122449
789,Mississippi,2018,20.020114942528735
790,Mississippi,2019,18.90909090909091
791,Mississippi,2020,12.327586206896552
792,Missouri,1988,32.4517937219731
793,Missouri,1989,32.745098039215684
794,Missouri,1990,29.479616306954437
795,Missouri,1991,28.29281767955801
796,Missouri,1992,26.28641975308642
797,Missouri,1993,24.68414849734826
798,Missouri,1994,27.021558872305143
799,Missouri,1995,26.039264828738514
800,Missouri,1996,37.643052837573386
801,Missouri,1997,28.093012704174228
802,Missouri,1998,27.514929577464788
803,Missouri,1999,29.313984168865435
804,Missouri,2000,28.309782608695652
805,Missouri,2001,33.180851063829785
806,Missouri,2002,37.46269487750557
807,Missouri,2003,33.094609460946096
808,Missouri,2004,31.682515337423315
809,Missouri,2005,37.316276537833424
810,Missouri,2006,35.5005376344086
811,Missouri,2007,29.10863804981452
812,Missouri,2008,25.492610837438423
813,Missouri,2009,22.612264150943396
814,Missouri,2010,25.32039853172522
815,Missouri,2011,26.043497757847533
816,Missouri,2012,25.398692810457515
817,Missouri,2013,21.103461249059443
818,Missouri,2014,22.076233183856502
819,Missouri,2015,21.49135802469136
820,Missouri,2016,19.734911242603552
821,Missouri,2017,21.318828680897646
822,Missouri,2018,20.1585452816734
823,Missouri,2019,19.911213754169875
824,Montana,1988,37.30985576923077
825,Montana,1989,28.206459454766453
826,Montana,1990,24.163832872017924
827,Montana,1991,23.104369854338188
828,Montana,1992,21.845902009482952
829,Montana,1993,19.82491543217077
830,Montana,1994,21.564725423025017
831,Montana,1995,18.166862514688603
832,Montana,1996,18.257290433659744
833,Montana,1997,17.61993871744364
834,Montana,1998,23.431266846361186
835,Montana,1999,21.490343347639485
836,Montana,2000,21.715122359339052
837,Montana,2001,20.16202804746494
838,Montana,2002,18.29137432934379
839,Montana,2003,20.48343245539507
840,Montana,2004,18.85885570046277
841,Montana,2005,18.986389266964807
842,Montana,2006,22.464935064935066
843,Montana,2007,23.65291387313048
844,Montana,2008,20.31389420012747
845,Montana,2009,20.730751283247784
846,Montana,2010,18.527659574468085
847,Montana,2011,21.860204081632652
848,Montana,2012,22.253213016133444
849,Montana,2013,17.147205707491082
850,Montana,2014,17.03557224922669
851,Montana,2015,21.38572719060524
852,Montana,2016,15.93962703962704
853,Montana,2017,18.42478085761668
854,Montana,2018,16.95421630460173
855,Montana,2019,14.381852111033357
856,Montana,2020,9.506925207756233
857,Nebraska,1988,39.291469194312796
858,Nebraska,1989,38.86321243523316
859,Nebraska,1990,34.28359592215014
860,Nebraska,1991,34.265917602996254
861,Nebraska,1992,30.8964316797215
862,Nebraska,1993,29.793478260869566
863,Nebraska,1994,30.560221870047542
864,Nebraska,1995,27.834285714285713
865,Nebraska,1996,31.243180046765392
866,Nebraska,1997,30.557627118644067
867,Nebraska,1998,32.477178423236516
868,Nebraska,1999,39.73733583489681
869,Nebraska,2000,37.529510961214164
870,Nebraska,2001,33.46338535414166
871,Nebraska,2002,33.80242825607064
872,Nebraska,2003,32.01980198019802
873,Nebraska,2004,26.474799123447774
874,Nebraska,2005,31.063199473337722
875,Nebraska,2006,31.508909479686388
876,Nebraska,2007,28.96603148301574
877,Nebraska,2008,30.13465220165922
878,Nebraska,2009,23.686520376175547
879,Nebraska,2010,29.683812405446293
880,Nebraska,2011,29.240714285714287
881,Nebraska,2012,34.058284217419775
882,Nebraska,2013,25.4735432016075
883,Nebraska,2014,23.814123917388407
884,Nebraska,2015,22.583787465940055
885,Nebraska,2016,21.911585365853657
886,Nebraska,2017,22.605882352941176
887,Nebraska,2018,18.731509625126645
888,Nebraska,2019,17.242250287026405
889,Nebraska,2020,12.016666666666667
890,Nevada,1988,41.6258865248227
891,Nevada,1989,43.61275964391692
892,Nevada,1990,44.73231218088986
893,Nevada,1991,37.47282608695652
894,Nevada,1992,33.34550311665183
895,Nevada,1993,31.868093922651934
896,Nevada,1994,28.855379188712522
897,Nevada,1995,33.56657483930211
898,Nevada,1996,34.84575600851841
899,Nevada,1997,31.067678684376975
900,Nevada,1998,30.197505552708012
901,Nevada,1999,34.48338844276492
902,Nevada,2000,30.06189024390244
903,Nevada,2001,30.20349009168885
904,Nevada,2002,33.33499501495513
905,Nevada,2003,29.466826778745123
906,Nevada,2004,26.195222724338283
907,Nevada,2005,25.920145434958254
908,Nevada,2006,25.114440337909187
909,Nevada,2007,24.95041434587692
910,Nevada,2008,21.899241945672774
911,Nevada,2009,20.46473668001232
912,Nevada,2010,17.735323886639677
913,Nevada,2011,18.68830944569159
914,Nevada,2012,21.59711231431348
915,Nevada,2013,23.186292604897258
916,Nevada,2014,21.212377850162866
917,Nevada,2015,17.984174731885954
918,Nevada,2016,18.940768746061753
919,Nevada,2017,19.603768875577188
920,Nevada,2018,20.937216553287982
921,Nevada,2019,18.677380952380954
922,Nevada,2020,19.751851851851853
923,New Hampshire,1988,33.509578544061306
924,New Hampshire,1989,31.392241379310345
925,New Hampshire,1990,24.662241887905605
926,New Hampshire,1991,24.489583333333332
927,New Hampshire,1992,21.403081914030818
928,New Hampshire,1993,17.659412404787812
929,New Hampshire,1994,15.77094972067039
930,New Hampshire,1995,16.46707317073171
931,New Hampshire,1996,17.179138321995463
932,New Hampshire,1997,18.643586833144155
933,New Hampshire,1998,17.571743929359823
934,New Hampshire,1999,17.28054298642534
935,New Hampshire,2000,15.528344671201815
936,New Hampshire,2001,16.074494949494948
937,New Hampshire,2002,15.529069767441861
938,New Hampshire,2003,18.459227467811157
939,New Hampshire,2004,15.595505617977528
940,New Hampshire,2005,18.44705882352941
941,New Hampshire,2006,15.062146892655367
942,New Hampshire,2007,13.655172413793103
943,New Hampshire,2008,13.082872928176796
944,New Hampshire,2009,13.011560693641618
945,New Hampshire,2010,11.75
946,New Hampshire,2011,9.069164265129682
947,New Hampshire,2012,9.72
948,New Hampshire,2013,10.977419354838709
949,New Hampshire,2014,9.839541547277937
950,New Hampshire,2015,11.335540838852097
951,New Hampshire,2016,9.530434782608696
952,New Hampshire,2017,10.291891891891892
953,New Hampshire,2018,9.414201183431953
954,New Hampshire,2019,11.375
955,New Jersey,1988,33.14453477868112
956,New Jersey,1989,32.562746645619576
957,New Jersey,1990,30.48389458272328
958,New Jersey,1991,31.704382470119523
959,New Jersey,1992,27.190880989180833
960,New Jersey,1993,28.19672131147541
961,New Jersey,1994,31.370778773259822
962,New Jersey,1995,26.99310344827586
963,New Jersey,1996,29.02784810126582
964,New Jersey,1997,28.613725490196078
965,New Jersey,1998,25.977049180327867
966,New Jersey,1999,27.618677042801558
967,New Jersey,2000,29.55952380952381
968,New Jersey,2001,28.43142144638404
969,New Jersey,2002,25.78005115089514
970,New Jersey,2003,27.927835051546392
971,New Jersey,2004,23.235294117647058
972,New Jersey,2005,30.029556650246306
973,New Jersey,2006,26.403598971722364
974,New Jersey,2007,26.525
975,New Jersey,2008,28.43107769423559
976,New Jersey,2009,27.074675324675326
977,New Jersey,2010,26.008849557522122
978,New Jersey,2011,29.278947368421054
979,New Jersey,2012,29.36024844720497
980,New Jersey,2013,20.52857142857143
981,New Jersey,2014,17.35
982,New Jersey,2015,20.71785714285714
983,New Jersey,2016,20.359154929577464
984,New Jersey,2017,15.680555555555555
985,New Jersey,2018,14.879562043795621
986,New Jersey,2019,14.833333333333334
987,New Mexico,1988,40.44712990936556
988,New Mexico,1989,37.17998779743746
989,New Mexico,1990,26.980458793542905
990,New Mexico,1991,24.704046242774567
991,New Mexico,1992,23.178302532511978
992,New Mexico,1993,21.494295405488746
993,New Mexico,1994,23.04934734161095
994,New Mexico,1995,28.05506419400856
995,New Mexico,1996,35.58379094868396
996,New Mexico,1997,27.714285714285715
997,New Mexico,1998,30.22715251248898
998,New Mexico,1999,22.306258322237017
999,New Mexico,2000,22.552289156626507
1000,New Mexico,2001,21.04922961292747
1001,New Mexico,2002,27.895635673624287
1002,New Mexico,2003,38.064963908939475
1003,New Mexico,2004,32.38809113536282
1004,New Mexico,2005,33.268871753246756
1005,New Mexico,2006,35.05703493862134
1006,New Mexico,2007,29.15164403729756
1007,New Mexico,2008,33.79461108286731
1008,New Mexico,2009,28.176470588235293
1009,New Mexico,2010,27.591348786274867
1010,New Mexico,2011,31.007462686567163
1011,New Mexico,2012,31.355802219979818
1012,New Mexico,2013,30.42367535744323
1013,New Mexico,2014,29.18136645962733
1014,New Mexico,2015,22.114051336332363
1015,New Mexico,2016,27.28027139874739
1016,New Mexico,2017,27.689001264222505
1017,New Mexico,2018,26.46001088139282
1018,New Mexico,2019,23.668530866853086
1019,New York,1988,31.905683192261186
1020,New York,1989,29.24704558244232
1021,New York,1990,23.469830757910227
1022,New York,1991,24.445239576851275
1023,New York,1992,22.14505893019039
1024,New York,1993,20.595519601742378
1025,New York,1994,21.171077504725897
1026,New York,1995,19.72917347272133
1027,New York,1996,20.95665529010239
1028,New York,1997,20.953686550574286
1029,New York,1998,21.629669540229884
1030,New York,1999,16.248
1031,New York,2000,16.936559139784947
1032,New York,2001,17.41648590021692
1033,New York,2002,19.0
1034,New York,2003,18.358921161825727
1035,New York,2004,13.485411140583555
1036,New York,2005,12.683544303797468
1037,New York,2006,12.17732558139535
1038,New York,2007,12.628242074927954
1039,New York,2008,12.038567493112948
1040,New York,2009,9.047619047619047
1041,New York,2017,13.311797752808989
1042,New York,2018,13.410404624277456
1043,New York,2019,12.357558139534884
1044,New York,2020,10.04
1045,North Carolina,1988,32.88255613126079
1046,North Carolina,1989,29.688796680497926
1047,North Carolina,1990,28.7319587628866
1048,North Carolina,1991,28.666666666666668
1049,North Carolina,1992,25.6632160110421
1050,North Carolina,1993,25.766393442622952
1051,North Carolina,1994,23.36302765647744
1052,North Carolina,1995,23.229184549356223
1053,North Carolina,1996,23.433562257390264
1054,North Carolina,1997,22.873058542413382
1055,North Carolina,1998,24.079893475366177
1056,North Carolina,1999,22.813566552901023
1057,North Carolina,2000,22.66285924834193
1058,North Carolina,2001,21.639261744966444
1059,North Carolina,2002,20.30365022061773
1060,North Carolina,2003,19.843230403800476
1061,North Carolina,2004,20.59176470588235
1062,North Carolina,2005,20.305047143649475
1063,North Carolina,2006,20.07224958949097
1064,North Carolina,2007,20.322491730981255
1065,North Carolina,2008,18.174719101123596
1066,North Carolina,2009,15.80237825594564
1067,North Carolina,2010,17.646625766871164
1068,North Carolina,2011,14.709166092350104
1069,North Carolina,2012,14.594965675057209
1070,North Carolina,2013,14.354604786076868
1071,North Carolina,2014,13.079222720478326
1072,North Carolina,2015,13.261146496815286
1073,North Carolina,2016,11.671508379888268
1074,North Carolina,2017,12.900371496116177
1075,North Carolina,2018,13.75357873210634
1076,North Carolina,2019,13.434492448191078
1077,North Carolina,2020,8.597938144329897
1078,North Dakota,1988,15.822006472491909
1079,North Dakota,1989,18.35483870967742
1080,North Dakota,1990,23.794444444444444
1081,North Dakota,1991,19.807439824945295
1082,North Dakota,1992,17.785858585858588
1083,North Dakota,1993,14.943048576214405
1084,North Dakota,1994,14.12442396313364
1085,North Dakota,1995,14.898263027295286
1086,North Dakota,1996,13.490291262135923
1087,North Dakota,1997,13.927966101694915
1088,North Dakota,1998,15.288981288981288
1089,North Dakota,1999,12.272340425531915
1090,North Dakota,2000,12.046808510638298
1091,North Dakota,2001,15.547085201793722
1092,North Dakota,2002,13.470443349753694
1093,North Dakota,2003,13.01713062098501
1094,North Dakota,2004,12.123672230652504
1095,North Dakota,2005,11.101851851851851
1096,North Dakota,2006,12.230732635585158
1097,North Dakota,2007,12.01466015104398
1098,North Dakota,2008,12.51127141568981
1099,North Dakota,2009,10.244475787494123
1100,North Dakota,2010,11.333689839572193
1101,North Dakota,2011,12.69721689059501
1102,North Dakota,2012,15.028335301062574
1103,North Dakota,2013,13.50909090909091
1104,North Dakota,2014,13.339012517385257
1105,North Dakota,2015,14.364382696558257
1106,North Dakota,2016,10.57526545908807
1107,North Dakota,2017,13.49782166715074
1108,North Dakota,2018,11.9264896373057
1109,North Dakota,2019,8.641522029372497
1110,Ohio,1988,37.47113095238095
1111,Ohio,1989,38.03977272727273
1112,Ohio,1990,32.863420588634206
1113,Ohio,1991,31.926325893928485
1114,Ohio,1992,28.55478471533972
1115,Ohio,1993,29.083555935463192
1116,Ohio,1994,29.82054101605454
1117,Ohio,1995,29.09616716693604
1118,Ohio,1996,26.767532152390196
1119,Ohio,1997,26.18673817649927
1120,Ohio,1998,27.419192554395675
1121,Ohio,1999,26.45903805496829
1122,Ohio,2000,26.40566414040686
1123,Ohio,2001,25.350788900979325
1124,Ohio,2002,24.11725858526563
1125,Ohio,2003,24.31164759366672
1126,Ohio,2004,22.6411390166254
1127,Ohio,2005,26.715803205367127
1128,Ohio,2006,22.270758122743683
1129,Ohio,2007,24.294051374493016
1130,Ohio,2008,21.82471264367816
1131,Ohio,2009,19.63283378746594
1132,Ohio,2010,21.563728738679036
1133,Ohio,2011,20.131191432396253
1134,Ohio,2012,21.57990367775832
1135,Ohio,2013,19.511825078090137
1136,Ohio,2014,18.887559268457892
1137,Ohio,2015,20.051607062019013
1138,Ohio,2016,17.221652929382937
1139,Ohio,2017,15.965341035325483
1140,Ohio,2018,15.805359661495064
1141,Ohio,2019,15.789118809579168
1142,Ohio,2020,13.592783505154639
1143,Oklahoma,1988,28.435960591133004
1144,Oklahoma,1989,28.6799591002045
1145,Oklahoma,1990,25.016409266409266
1146,Oklahoma,1991,25.315470171890798
1147,Oklahoma,1992,23.71264367816092
1148,Oklahoma,1993,24.72
1149,Oklahoma,1994,24.312240663900415
1150,Oklahoma,1995,24.388595564941923
1151,Oklahoma,1996,25.606324972737188
1152,Oklahoma,1997,23.607734806629836
1153,Oklahoma,1998,31.01851851851852
1154,Oklahoma,1999,24.572602739726026
1155,Oklahoma,2000,23.267402376910017
1156,Oklahoma,2001,24.59910485933504
1157,Oklahoma,2002,23.901588928754485
1158,Oklahoma,2003,24.144494474007367
1159,Oklahoma,2004,21.251698579369982
1160,Oklahoma,2005,23.792558445834704
1161,Oklahoma,2006,24.209263854425146
1162,Oklahoma,2007,22.52085293195359
1163,Oklahoma,2008,20.56926330630948
1164,Oklahoma,2009,21.372758326216907
1165,Oklahoma,2010,21.836404243439418
1166,Oklahoma,2011,23.720655487804876
1167,Oklahoma,2012,22.917572463768117
1168,Oklahoma,2013,18.77618069815195
1169,Oklahoma,2014,21.767524752475246
1170,Oklahoma,2015,18.403184943901557
1171,Oklahoma,2016,17.780183180682766
1172,Oklahoma,2017,17.66378191259195
1173,Oklahoma,2018,19.641620937104264
1174,Oklahoma,2019,17.484012539184953
1175,Oklahoma,2020,14.573170731707316
1176,Oregon,1988,45.48137254901961
1177,Oregon,1989,45.058804523424875
1178,Oregon,1990,38.85632183908046
1179,Oregon,1991,38.555614688664186
1180,Oregon,1992,30.5699928212491
1181,Oregon,1993,32.50847862431335
1182,Oregon,1994,27.5007371007371
1183,Oregon,1995,21.69703058718464
1184,Oregon,1996,21.056069958847736
1185,Oregon,1997,22.208233890214796
1186,Oregon,1998,17.88872874027097
1187,Oregon,1999,20.318288197927114
1188,Oregon,2000,21.387801547564862
1189,Oregon,2001,19.54639175257732
1190,Oregon,2002,22.092733188720175
1191,Oregon,2003,18.198813056379823
1192,Oregon,2004,18.659107016300496
1193,Oregon,2005,17.707575757575757
1194,Oregon,2006,18.272566371681418
1195,Oregon,2007,17.33968609865471
1196,Oregon,2008,15.817635270541082
1197,Oregon,2009,15.129310344827585
1198,Oregon,2010,12.658252427184467
1199,Oregon,2011,13.229299363057326
1200,Oregon,2012,13.64655172413793
1201,Oregon,2013,14.592915980230641
1202,Oregon,2014,12.164485981308411
1203,Oregon,2015,13.333881578947368
1204,Oregon,2016,10.884160756501181
1205,Oregon,2017,16.654751525719266
1206,Oregon,2018,15.589805825242719
1207,Oregon,2019,15.745901639344263
1208,Pennsylvania,1988,39.44449262792715
1209,Pennsylvania,1989,35.082019848219495
1210,Pennsylvania,1990,31.888472622478385
1211,Pennsylvania,1991,32.97244201909959
1212,Pennsylvania,1992,29.294309909374537
1213,Pennsylvania,1993,31.362423368193294
1214,Pennsylvania,1994,33.81904600237651
1215,Pennsylvania,1995,28.79707792207792
1216,Pennsylvania,1996,27.16579868522155
1217,Pennsylvania,1997,25.437750688163586
1218,Pennsylvania,1998,25.16154024051804
1219,Pennsylvania,1999,26.288758116883116
1220,Pennsylvania,2000,24.064102564102566
1221,Pennsylvania,2001,24.37315846209127
1222,Pennsylvania,2002,22.280927835051546
1223,Pennsylvania,2003,22.455941869021338
1224,Pennsylvania,2004,21.86836221352711
1225,Pennsylvania,2005,23.333581672564723
1226,Pennsylvania,2006,21.292893600314095
1227,Pennsylvania,2007,21.118053469510365
1228,Pennsylvania,2008,19.533414832925835
1229,Pennsylvania,2009,17.34548611111111
1230,Pennsylvania,2010,19.151216767477845
1231,Pennsylvania,2011,17.56733369388859
1232,Pennsylvania,2012,17.281208233092755
1233,Pennsylvania,2013,16.88896045343295
1234,Pennsylvania,2014,16.714246947082767
1235,Pennsylvania,2015,17.0332689122032
1236,Pennsylvania,2016,15.551827653187356
1237,Pennsylvania,2017,15.248035714285715
1238,Pennsylvania,2018,14.585852478839177
1239,Pennsylvania,2019,15.570030581039756
1240,Puerto Rico,1988,38.461077844311376
1241,Puerto Rico,1989,34.825520833333336
1242,Puerto Rico,1990,34.75503355704698
1243,Puerto Rico,1991,31.961499493414387
1244,Puerto Rico,1992,28.94938539407086
1245,Puerto Rico,1993,33.83535762483131
1246,Puerto Rico,1994,31.342895263509007
1247,Puerto Rico,1995,26.08617482951023
1248,Puerto Rico,1996,28.960095294818345
1249,Puerto Rico,1997,33.66613924050633
1250,Puerto Rico,1998,31.036532170119955
1251,Puerto Rico,1999,32.70480404551201
1252,Puerto Rico,2000,30.456992084432716
1253,Puerto Rico,2001,28.66745171926519
1254,Puerto Rico,2002,29.207040296433533
1255,Puerto Rico,2003,29.509223300970874
1256,Puerto Rico,2004,28.146770025839793
1257,Puerto Rico,2005,29.501158748551564
1258,Puerto Rico,2006,32.13403990024938
1259,Puerto Rico,2007,31.28767942583732
1260,Puerto Rico,2008,27.692975532754538
1261,Puerto Rico,2009,24.033045977011493
1262,Puerto Rico,2010,27.530465949820787
1263,Puerto Rico,2011,24.411222136817834
1264,Puerto Rico,2012,29.20601407549584
1265,Puerto Rico,2013,26.18905472636816
1266,Puerto Rico,2014,26.651875
1267,Puerto Rico,2015,28.83603370058328
1268,Puerto Rico,2016,24.417398945518453
1269,Puerto Rico,2017,26.676156583629894
1270,Puerto Rico,2018,24.448275862068964
1271,Puerto Rico,2019,26.095238095238095
1272,Rhode Island,1988,32.793103448275865
1273,Rhode Island,1989,35.622950819672134
1274,Rhode Island,1990,33.6875
1275,Rhode Island,1991,34.327586206896555
1276,Rhode Island,1992,28.20175438596491
1277,Rhode Island,1993,30.581196581196583
1278,Rhode Island,1994,26.502347417840376
1279,Rhode Island,1995,21.04568527918782
1280,Rhode Island,1996,23.465346534653467
1281,Rhode Island,1997,23.351724137931033
1282,Rhode Island,1998,21.35377358490566
1283,Rhode Island,1999,23.065068493150687
1284,Rhode Island,2000,22.82336182336182
1285,Rhode Island,2001,21.931102362204726
1286,Rhode Island,2002,17.2
1287,Rhode Island,2003,19.635087719298244
1288,Rhode Island,2004,16.54268292682927
1289,Rhode Island,2005,18.700680272108844
1290,Rhode Island,2006,17.52097902097902
1291,Rhode Island,2007,14.811188811188812
1292,Rhode Island,2008,16.63157894736842
1293,Rhode Island,2009,15.22491349480969
1294,Rhode Island,2010,13.6993006993007
1295,Rhode Island,2011,12.9375
1296,Rhode Island,2012,12.572549019607843
1297,Rhode Island,2013,13.572916666666666
1298,Rhode Island,2014,12.365942028985508
1299,Rhode Island,2015,15.351724137931035
1300,Rhode Island,2016,11.732342007434944
1301,Rhode Island,2017,11.140425531914893
1302,Rhode Island,2018,12.760233918128655
1303,Rhode Island,2019,11.9875
1304,South Carolina,1988,30.710794297352344
1305,South Carolina,1989,29.46808510638298
1306,South Carolina,1990,28.623169107856192
1307,South Carolina,1991,29.604282315622523
1308,South Carolina,1992,32.852100840336135
1309,South Carolina,1993,30.41796134899583
1310,South Carolina,1994,29.578659868900218
1311,South Carolina,1995,28.893343419062028
1312,South Carolina,1996,29.44871794871795
1313,South Carolina,1997,28.705946337926033
1314,South Carolina,1998,30.50804868472713
1315,South Carolina,1999,29.59151072569603
1316,South Carolina,2000,29.53594489883771
1317,South Carolina,2001,27.384100418410043
1318,South Carolina,2002,24.710452543051662
1319,South Carolina,2003,24.33151718357083
1320,South Carolina,2004,26.041952983725135
1321,South Carolina,2005,26.484369511766772
1322,South Carolina,2006,24.41053299492386
1323,South Carolina,2007,23.781504395962227
1324,South Carolina,2008,20.86085219707057
1325,South Carolina,2009,19.463992707383774
1326,South Carolina,2010,19.65298245614035
1327,South Carolina,2011,19.765974765974764
1328,South Carolina,2012,17.598707110890103
1329,South Carolina,2013,15.286720867208672
1330,South Carolina,2014,15.789929615592854
1331,South Carolina,2015,15.507983441750444
1332,South Carolina,2016,15.412492269635127
1333,South Carolina,2017,15.053968253968254
1334,South Carolina,2018,14.202214022140222
1335,South Carolina,2019,14.355421686746988
1336,South Carolina,2020,10.354285714285714
1337,South Dakota,1988,28.517482517482517
1338,South Dakota,1989,26.473214285714285
1339,South Dakota,1990,30.27
1340,South Dakota,1991,27.88501026694045
1341,South Dakota,1992,29.37064413938754
1342,South Dakota,1993,26.34431137724551
1343,South Dakota,1994,32.97267206477733
1344,South Dakota,1995,28.98521505376344
1345,South Dakota,1996,28.842501447596987
1346,South Dakota,1997,29.48706152961472
1347,South Dakota,1998,24.734397677793904
1348,South Dakota,1999,24.1012101210121
1349,South Dakota,2000,23.582431572246975
1350,South Dakota,2001,25.251267605633803
1351,South Dakota,2002,24.49670855774985
1352,South Dakota,2003,25.956399437412095
1353,South Dakota,2004,23.764121663563003
1354,South Dakota,2005,17.552608311229
1355,South Dakota,2006,18.706418219461696
1356,South Dakota,2007,20.134654266073596
1357,South Dakota,2008,19.641260973663208
1358,South Dakota,2009,17.31007488087134
1359,South Dakota,2010,17.99210164835165
1360,South Dakota,2011,16.94097222222222
1361,South Dakota,2012,20.262880198634388
1362,South Dakota,2013,18.5343367826905
1363,South Dakota,2014,18.065591397849463
1364,South Dakota,2015,18.649621894130355
1365,South Dakota,2016,16.703752906011292
1366,South Dakota,2017,16.660168940870694
1367,South Dakota,2018,17.24577922077922
1368,South Dakota,2019,15.190837178642056
1369,Tennessee,1988,36.261319534282016
1370,Tennessee,1989,32.79347826086956
1371,Tennessee,1990,33.3961192617132
1372,Tennessee,1991,32.02507437314067
1373,Tennessee,1992,29.815678954736352
1374,Tennessee,1993,28.95347003154574
1375,Tennessee,1994,28.55131264916468
1376,Tennessee,1995,28.364920541494996
1377,Tennessee,1996,26.656259118762765
1378,Tennessee,1997,27.579954311821815
1379,Tennessee,1998,28.825782912739434
1380,Tennessee,1999,28.93425605536332
1381,Tennessee,2000,28.751385927505332
1382,Tennessee,2001,26.80939476061427
1383,Tennessee,2002,24.82905982905983
1384,Tennessee,2003,26.662961091460332
1385,Tennessee,2004,26.712793733681462
1386,Tennessee,2005,27.103918228279387
1387,Tennessee,2006,26.146061269146607
1388,Tennessee,2007,27.10158013544018
1389,Tennessee,2008,22.62891046386192
1390,Tennessee,2009,17.756078118772418
1391,Tennessee,2010,21.09080370942813
1392,Tennessee,2011,19.672727272727272
1393,Tennessee,2012,19.027748691099475
1394,Tennessee,2013,17.862926547137075
1395,Tennessee,2014,18.133627019089573
1396,Tennessee,2015,22.411908646003262
1397,Tennessee,2016,19.38160469667319
1398,Tennessee,2017,16.084075173095943
1399,Tennessee,2018,16.37574159525379
1400,Tennessee,2019,16.138148667601683
1401,Tennessee,2020,12.741935483870968
1402,Texas,1988,35.19147005444646
1403,Texas,1989,36.939320388349515
1404,Texas,1990,31.5972972972973
1405,Texas,1991,28.47117117117117
1406,Texas,1992,27.057938718662953
1407,Texas,1993,24.8978978978979
1408,Texas,1994,25.943579269849373
1409,Texas,1995,26.863117870722434
1410,Texas,1996,26.103683897801545
1411,Texas,1997,30.821257400620244
1412,Texas,1998,31.999312005503956
1413,Texas,1999,30.65409622886866
1414,Texas,2000,30.208083233293316
1415,Texas,2001,28.61814488828707
1416,Texas,2002,33.534169439467625
1417,Texas,2003,37.96998332406893
1418,Texas,2004,30.74018738921246
1419,Texas,2005,30.821739130434782
1420,Texas,2006,36.450596901193805
1421,Texas,2007,30.311763164789102
1422,Texas,2008,26.930491644465974
1423,Texas,2009,23.304413239719157
1424,Texas,2010,22.484561752988046
1425,Texas,2011,26.97503744383425
1426,Texas,2012,24.32724358974359
1427,Texas,2013,24.45273631840796
1428,Texas,2014,24.822974472807992
1429,Texas,2015,23.209717097170973
1430,Texas,2016,21.050931677018635
1431,Texas,2017,21.336184210526316
1432,Texas,2018,22.94147582697201
1433,Texas,2019,21.89564616447823
1434,Utah,1988,45.76296743063932
1435,Utah,1989,45.34538327526133
1436,Utah,1990,33.001973943939994
1437,Utah,1991,41.30289139633286
1438,Utah,1992,36.383033419023135
1439,Utah,1993,37.090058102001294
1440,Utah,1994,32.62383107088989
1441,Utah,1995,28.805084745762713
1442,Utah,1996,31.993032414419872
1443,Utah,1997,27.84412114014252
1444,Utah,1998,27.819730941704037
1445,Utah,1999,32.04253214638971
1446,Utah,2000,31.98018018018018
1447,Utah,2001,32.650055991041434
1448,Utah,2002,31.834
1449,Utah,2003,27.605612998522894
1450,Utah,2004,29.443689320388348
1451,Utah,2005,25.337777777777777
1452,Utah,2006,25.735323383084577
1453,Utah,2007,30.420031463030938
1454,Utah,2008,28.82204646564508
1455,Utah,2009,27.84675451439727
1456,Utah,2010,26.80305510092744
1457,Utah,2011,21.278459821428573
1458,Utah,2012,21.5987969924812
1459,Utah,2013,21.63344709897611
1460,Utah,2014,18.647325102880657
1461,Utah,2015,18.96911649726349
1462,Utah,2016,18.280136652025377
1463,Utah,2017,20.385271317829456
1464,Utah,2018,21.436750272628135
1465,Utah,2019,16.14745308310992
1466,Utah,2020,15.598915989159892
1467,Vermont,1988,22.656140350877195
1468,Vermont,1989,23.957236842105264
1469,Vermont,1990,22.870206489675518
1470,Vermont,1991,22.77479892761394
1471,Vermont,1992,22.201995012468828
1472,Vermont,1993,19.400452488687783
1473,Vermont,1994,19.64516129032258
1474,Vermont,1995,18.203821656050955
1475,Vermont,1996,19.137295081967213
1476,Vermont,1997,20.258517034068138
1477,Vermont,1998,19.985507246376812
1478,Vermont,1999,16.632022471910112
1479,Vermont,2000,14.414438502673796
1480,Vermont,2001,15.426136363636363
1481,Vermont,2002,15.05232558139535
1482,Vermont,2003,19.23204419889503
1483,Vermont,2004,15.643724696356275
1484,Vermont,2005,16.30392156862745
1485,Vermont,2006,13.809433962264151
1486,Vermont,2007,10.986247544204323
1487,Vermont,2008,9.875728155339806
1488,Vermont,2009,8.742004264392325
